description,label,releasetime,title 
英大选后正式开启脱欧谈判,尽管欧盟委员会主席容克和英国首相特蕾莎·梅商定在提前至6月的英国大选之后再正式开启脱欧谈判，但目前欧盟方面已开始有组织地将英国企业排除在数十亿欧元的合同之外，同时敦促企业转移到欧盟...,2017-4-21 06:57,"英国,脱欧"
执政还没百日 特朗普已似“跛脚鸭”,在政治术语中，“跛脚鸭总统”一般指的是任期将结束，权力又遭到众多挑战的总统。而现在甚至有一种声音认为刚上任3个月的美国总统特朗普已经被视作“跛脚鸭总统”了。,2017-4-21 06:55,美国
全球将起减税浪潮 总理告诫要以“抢跑”应对,在全球性减税浪潮即将袭来时，为应对竞争，我国今年已出台5800亿元减税降费举措。,2017-4-21 06:52,"我国,税"
一季度结售汇逆差大幅收窄 资金外流压力明显缓解,国家外汇管理局(下称“外汇局”)4月20日公布，2017年一季度银行结售汇逆差409亿美元，较此前大幅收窄。央行此前公布的3月外汇储备也连续两个月止跌反升，显示跨境资金流出压力已经...,2017-4-21 06:51,
美联储褐皮书认为美薪资增长暂未推高通胀,美联储于19日公布的褐皮书报告指出，今年2月中旬到3月底之间，美国经济继续以“温和到适度”的步伐扩张，全部12个地方联储所辖地区的经济活动均实现了增长。报告指出，就业市场趋紧推动了...,2017-4-21 06:44,"美国,美联储"
法总统选举第一轮投票在即 欧洲金融市场“黑天鹅”若隐若现,法国总统选举本周日即将开始第一轮投票，仅从目前的民调来看，中间派候选人马克龙的领先率略占上风，然而相比其他三位候选人其领先优势已经缩小。在周日的角逐中，任何两人都有可能获胜并进入5...,2017-4-21 06:44,
贝莱德资产管理规模创新高,全球最大资产管理公司贝莱德20日发布的数据显示，截至今年3月底，其资产管理规模比去年同期上涨14%至5.4万亿美元，再创纪录新高。,2017-4-21 06:36,上涨
22项重点商务活动将亮相第四届中俄博览会,俄罗斯工业贸易部副部长卡拉曼诺夫表示，目前博览会筹备工作正有序进行，俄罗斯铁路公司、俄罗斯技术集团和俄罗斯经济特区管理公司已确认参展。展览会期间还将举办“木材深加工合作”相关研讨会...,2017-4-21 06:04,俄罗斯
大选对英国房产市场意味着什么？,【大选对英国房产市场意味着什么？】英国人民即将迎来两年内的第三次投票(此前两次为2015年5月份大选和2016年6月份退欧公投)，6月8日的大选对于英国的房产市场意味着什么？专家们...,2017-4-21 05:40,英国
极品政客勒庞引共鸣 欧元区多方人士唾弃单一货币,【极品政客勒庞引共鸣 欧元区多方人士唾弃单一货币】毋庸置疑，目前法国是对欧元具有最大潜在威胁的国家。本周日(4月23日)，法国即将迎来总统大...,2017-4-21 00:39,
巴克莱：白银耀眼但创纪录的仓位可能意味着下修,巴克莱银行(Barclays)在周四(4月20日)发布的报告中称，白银在2017年已经发光了，但由于期货市场创纪录的投机仓位，其前景可能会暗淡。,2017-4-21 05:28,
金价持稳 黄金ETF持仓猛增11.8吨,【金价持稳 黄金ETF持仓猛增11.8吨】金价继昨日录得逾六周来最大单日跌幅后周四(4月20日)持稳，因美元走软遏制了金价跌势，投资者等待即将举行的法国大选结果。全球最大黄金上市交...,2017-4-21 04:55,黄金
美国财长称将很快推出税收计划这一句话令美元与美股为之兴奋,【美国财长称将很快推出税收计划这一句话令美元与美股为之兴奋】周四(4月20日)美市盘中，美国财长努钦表示，不管医保改革进行与否，政府将很快推出税改计划，预计将于今年得到国会批准。努...,2017-4-21 04:40,"美国,税"
基本金属全面止跌企稳,期铜、期锌和其它基本金属价格周四(4月20日)上涨。,2017-4-21 04:31,上涨
美国初请人数结束连续三周减少状态,周四数据显示，美国上周初请人数稍高于预期，结束了连续三周减少状态。,2017-4-21 04:10,美国
法国大选逼近欧洲市场“hold”住 欧元欧股上升,周四(4月20日)法国股市在本周日法国大选前“兴奋”异常。,2017-4-21 03:02,股市
美财长讲话鼓吹“税改 美元指数震荡持平,【美财长讲话鼓吹“税改 美元指数震荡持平】东方财富网21日讯，周四(4月20日)美元指数自日低反弹，攀升至99.80的平盘附近，此前美国财长讲话表示政府将推进“税改”，该言论一度提...,2017-4-21 04:01,"美国,税"
金价围绕1279美元/盎司波动 继续看涨,【金价围绕1279美元/盎司波动 继续看涨】资讯网站Economies.com在周四(4月20日)发布的报告中称，金价早盘未显示太强的动向，金价围绕1279.00美元/盎司波动，若...,2017-4-21 03:40,
外贸调结构见成效 今年进出口形势乐观,“一季度外贸实现较高速增长主要因为国际市场需求有所改善。当然，人民币汇率的贬值也对出口的增长有一定促进作用，由于我国出口结构出现了一些变化，从过去以加工贸易占较大比重变成一般贸易水...,2017-4-21 03:31,"我国,出口"
市场多空因素激烈交织 国际油价周四涨跌互现,【市场多空因素激烈交织 国际油价周四涨跌互现】东方财富网21日讯，国际原油期货价格周四(4月20日)涨跌互现，美油小幅收跌，布油微涨。美国产量威胁依然成为油价近期最大的利空因素，即...,2017-4-21 03:30,"美国,油价"
下周经济数据密集发布 欧洲央行料按兵不动,下周发布的经济数据较为密集，国内需关注3月工业企业利润，从当前投资以及开工等行业数据来看，3月工业运行料保持扩张。国外重点关注欧洲央行利率决议，美国一季度GDP以及消费相关数据。,2017-4-21 03:25,"欧洲央行,美国"
德国商业银行：黄金ETF持仓连续10天增仓,德国商业银行周四称，周三全球黄金ETF增仓1.5吨，标志黄金ETF连续10日增仓。,2017-4-21 03:01,"黄金,德国"
风险事件提供支撑 金价周四止跌企稳,【风险事件提供支撑 金价周四止跌企稳】东方财富网21日讯，国际黄金期货价格周四(4月20日)止跌企稳，周四金价在美市早盘一度跳水，短线回调2美元左右。此前周二及周三黄金在同一时段均...,2017-4-21 03:00,黄金
美元短线下跌 英国提前大选利好英镑,【美元短线下跌 英国提前大选利好英镑】美联储副主席费希尔本周表示，海外经济下行风险已较前些年大幅下降，他还认为当前的全球经济可以应对美国逐步收紧货币政策所产生的溢出效应。费希尔预计...,2017-4-21 02:09,"美国,美联储,英国"
法国大选逼近欧洲市场坚挺 欧元欧股均上涨,【法国大选逼近欧洲市场坚挺 欧元欧股均上涨】周四(4月20日)法国股市在本周日法国大选前“兴奋”异常。法国CAC 40指数日内一度上升1.7%，表现超过其它欧洲股市，几乎所有成分股...,2017-4-21 01:37,"股市,上涨"
爱尔眼科将收购欧洲最大眼科医疗机构59%的股权,【爱尔眼科将收购欧洲最大眼科医疗机构59%的股权】记者从爱尔眼科获悉，近日，爱尔眼科发布重大事项公告，公司拟通过间接全资持有的爱尔国际(欧洲)有限公司向持有Clínica Bavi...,2017-4-21 00:55,
霍华德·舒尔茨：“星爸爸”的新身份和旧坚持,【霍华德·舒尔茨：“星爸爸”的新身份和旧坚持】霍华德·舒尔茨，现任星巴克咖啡公司董事会执行主席。1971年在西雅图开的第一家星巴克咖啡店如今在全球已拥有超过2.5万家门店，市值从1...,2017-4-21 00:55,
无现金联盟背后的中国力量,本周，由联合国环境署牵头发起的“无现金联盟”在杭州成立，蚂蚁金服等首批15家联盟成员在杭州发布宣言，倡导低碳运营、提升商业效能，加速全球无现金社会的建设进程。,2017-4-21 00:55,中国
开放共享让“一带一路”充满魅力,回顾“一带一路”倡议提出这短短三年来取得的一系列进展，真切地感到“一带一路”倡议播下的种子已破土发芽，为全球经济增长带来点点绿意。100多个国家和国际组织参与，中国与40个沿线国家...,2017-4-21 00:46,中国
乌方期待与中企开发当地农业资源,为与中国投资者携手挖掘乌克兰农业资源潜力，乌克兰当地投资公司、农业企业代表日前在北京举行了专题研讨会，就资源优势、出口趋势、风险防范等话题进行交流。,2017-4-21 00:42,"中国,出口"
NXP在华拿到商用密码产品“准生证”,荷兰恩智浦半导体公司(NXP)20日宣布，恩智浦(中国)管理有限公司正式获得由国家密码管理局颁发的《商用密码产品生产定点单位证书》，成为国家商用密码产品生产指定单位暨首个获颁该证书...,2017-4-21 00:42,中国
美联储褐皮书：美国经济持续温和扩张,美国联邦储备委员会(美联储)19日发布的全国经济形势调查报告显示，2月中旬至3月底，美国经济活动继续温和扩张，在劳动力需求强劲的背景下，工资也普遍出现温和增长。,2017-4-21 00:38,"美国,美联储"
日本便利店将引入无人收银系统,据外媒报道，日本正计划在所有便利商店引入无人收银系统。据悉，消费者只需要将所有商品放在收银台上，无需令机器逐条读取条码，瞬间即可完成结账，这种系统的广泛应用在全球范围内还没有先例。,2017-4-21 00:38,
拉美经济向好 但仍面临挑战,国际货币基金组织(IMF)最新发布的《世界经济展望报告》预测，拉美经济将在2017年摆脱负增长，预计全年经济将增长1.1%左右，但分析人士认为，拉美国家经济复苏依然面临内外风险的考...,2017-4-21 00:38,美国
“脱欧”对英国贸易影响几何,英国已通过启动《里斯本条约》第50条，开启为期两年的“脱欧”进程，以结束英国44年的欧盟会员资格。,2017-4-21 00:38,"英国,脱欧"
IMF：全球金融稳定状况持续改善,【IMF：全球金融稳定状况持续改善】国际货币基金组织19日发布了今年上半年《全球金融稳定报告》。报告指出，自去年10月以来，全球金融稳定状况持续改善，而中国在其中扮演了重要角色。（...,2017-4-21 06:50,中国
银行结售汇逆差收窄贬值预期弱化 一季度跨境资金流出放缓趋势向好,20日最新出炉的部分外汇收支核心数据显示，今年以来，人民币汇率预期趋于稳定，我国跨境资金流出明显放缓，外汇供求正在趋向基本平衡。外汇局发布的数据显示，2017年一季度，若按美元计算...,2017-4-21 00:23,我国
